DATA,DATA,PAÍS,CONFIRMADOS,FATAIS,RECUPERADOS
2020-02-04 00:00:00,2020-02-04 00:00:00,Angola,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Angola,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Angola,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Angola,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Angola,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Angola,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Angola,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Angola,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Angola,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Angola,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Angola,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Angola,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Angola,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Angola,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Angola,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Angola,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Angola,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Angola,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Angola,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Angola,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Angola,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Angola,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Angola,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Angola,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Angola,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Angola,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Angola,0,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Angola,0,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Angola,0,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Angola,0,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Angola,0,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Angola,0,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Angola,0,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Angola,0,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Angola,0,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Angola,0,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Angola,0,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Angola,0,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Angola,0,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Angola,0,0,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Angola,0,0,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Angola,0,0,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Angola,0,0,0
2020-03-18 00:00:00,2020-03-18 00:00:00,Angola,0,0,0
2020-03-19 00:00:00,2020-03-19 00:00:00,Angola,0,0,0
2020-03-20 00:00:00,2020-03-20 00:00:00,Angola,1,0,0
2020-03-21 00:00:00,2020-03-21 00:00:00,Angola,2,0,0
2020-03-22 00:00:00,2020-03-22 00:00:00,Angola,2,0,0
2020-03-23 00:00:00,2020-03-23 00:00:00,Angola,3,0,0
2020-03-24 00:00:00,2020-03-24 00:00:00,Angola,3,0,0
2020-03-25 00:00:00,2020-03-25 00:00:00,Angola,3,0,0
2020-03-26 00:00:00,2020-03-26 00:00:00,Angola,4,0,0
2020-03-27 00:00:00,2020-03-27 00:00:00,Angola,4,0,0
2020-03-28 00:00:00,2020-03-28 00:00:00,Angola,5,0,0
2020-03-29 00:00:00,2020-03-29 00:00:00,Angola,7,2,0
2020-03-30 00:00:00,2020-03-30 00:00:00,Angola,7,2,0
2020-03-31 00:00:00,2020-03-31 00:00:00,Angola,7,2,1
2020-04-01 00:00:00,2020-04-01 00:00:00,Angola,8,2,1
2020-04-02 00:00:00,2020-04-02 00:00:00,Angola,8,2,1
2020-04-03 00:00:00,2020-04-03 00:00:00,Angola,8,2,1
2020-04-04 00:00:00,2020-04-04 00:00:00,Angola,10,2,2
2020-04-05 00:00:00,2020-04-05 00:00:00,Angola,14,2,2
2020-04-06 00:00:00,2020-04-06 00:00:00,Angola,16,2,2
2020-04-07 00:00:00,2020-04-07 00:00:00,Angola,17,2,2
2020-04-08 00:00:00,2020-04-08 00:00:00,Angola,19,2,2
2020-04-09 00:00:00,2020-04-09 00:00:00,Angola,19,2,2
2020-04-10 00:00:00,2020-04-10 00:00:00,Angola,19,2,2
2020-04-11 00:00:00,2020-04-11 00:00:00,Angola,19,2,4
2020-04-12 00:00:00,2020-04-12 00:00:00,Angola,19,2,4
2020-04-13 00:00:00,2020-04-13 00:00:00,Angola,19,2,4
2020-04-14 00:00:00,2020-04-14 00:00:00,Angola,19,2,5
2020-04-15 00:00:00,2020-04-15 00:00:00,Angola,19,2,5
2020-04-16 00:00:00,2020-04-16 00:00:00,Angola,19,2,5
2020-04-17 00:00:00,2020-04-17 00:00:00,Angola,19,2,5
2020-04-18 00:00:00,2020-04-18 00:00:00,Angola,24,2,6
2020-04-19 00:00:00,2020-04-19 00:00:00,Angola,24,2,6
2020-04-20 00:00:00,2020-04-20 00:00:00,Angola,24,2,6
2020-04-20 00:00:00,2020-04-20 00:00:00,Anguilla,3,,1
2020-01-22 00:00:00,2020-01-22 00:00:00,Antigua and Barbuda,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Antigua and Barbuda,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Antigua and Barbuda,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Antigua and Barbuda,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Antigua and Barbuda,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Antigua and Barbuda,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Antigua and Barbuda,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Antigua and Barbuda,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Antigua and Barbuda,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Antigua and Barbuda,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Antigua and Barbuda,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Antigua and Barbuda,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Antigua and Barbuda,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Antigua and Barbuda,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Antigua and Barbuda,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Antigua and Barbuda,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Antigua and Barbuda,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Antigua and Barbuda,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Antigua and Barbuda,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Antigua and Barbuda,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Antigua and Barbuda,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Antigua and Barbuda,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Antigua and Barbuda,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Antigua and Barbuda,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Antigua and Barbuda,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Antigua and Barbuda,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Antigua and Barbuda,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Antigua and Barbuda,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Antigua and Barbuda,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Antigua and Barbuda,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Antigua and Barbuda,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Antigua and Barbuda,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Antigua and Barbuda,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Antigua and Barbuda,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Antigua and Barbuda,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Antigua and Barbuda,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Antigua and Barbuda,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Antigua and Barbuda,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Antigua and Barbuda,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Antigua and Barbuda,0,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Antigua and Barbuda,0,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Antigua and Barbuda,0,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Antigua and Barbuda,0,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Antigua and Barbuda,0,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Antigua and Barbuda,0,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Antigua and Barbuda,0,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Antigua and Barbuda,0,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Antigua and Barbuda,0,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Antigua and Barbuda,0,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Antigua and Barbuda,0,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Antigua and Barbuda,0,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Antigua and Barbuda,1,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Antigua and Barbuda,1,0,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Antigua and Barbuda,1,0,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Antigua and Barbuda,1,0,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Antigua and Barbuda,1,0,0
2020-03-18 00:00:00,2020-03-18 00:00:00,Antigua and Barbuda,1,0,0
2020-03-19 00:00:00,2020-03-19 00:00:00,Antigua and Barbuda,1,0,0
2020-03-20 00:00:00,2020-03-20 00:00:00,Antigua and Barbuda,1,0,0
2020-03-21 00:00:00,2020-03-21 00:00:00,Antigua and Barbuda,1,0,0
2020-03-22 00:00:00,2020-03-22 00:00:00,Antigua and Barbuda,1,0,0
2020-03-23 00:00:00,2020-03-23 00:00:00,Antigua and Barbuda,3,0,0
2020-03-24 00:00:00,2020-03-24 00:00:00,Antigua and Barbuda,3,0,0
2020-03-25 00:00:00,2020-03-25 00:00:00,Antigua and Barbuda,3,0,0
2020-03-26 00:00:00,2020-03-26 00:00:00,Antigua and Barbuda,7,0,0
2020-03-27 00:00:00,2020-03-27 00:00:00,Antigua and Barbuda,7,0,0
2020-03-28 00:00:00,2020-03-28 00:00:00,Antigua and Barbuda,7,0,0
2020-03-29 00:00:00,2020-03-29 00:00:00,Antigua and Barbuda,7,0,0
2020-03-30 00:00:00,2020-03-30 00:00:00,Antigua and Barbuda,7,0,0
2020-03-31 00:00:00,2020-03-31 00:00:00,Antigua and Barbuda,7,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,Antigua and Barbuda,7,0,0
2020-04-02 00:00:00,2020-04-02 00:00:00,Antigua and Barbuda,9,0,0
2020-04-03 00:00:00,2020-04-03 00:00:00,Antigua and Barbuda,15,0,0
2020-04-04 00:00:00,2020-04-04 00:00:00,Antigua and Barbuda,15,0,0
2020-04-05 00:00:00,2020-04-05 00:00:00,Antigua and Barbuda,15,0,0
2020-04-06 00:00:00,2020-04-06 00:00:00,Antigua and Barbuda,15,0,0
2020-04-07 00:00:00,2020-04-07 00:00:00,Antigua and Barbuda,19,1,0
2020-04-08 00:00:00,2020-04-08 00:00:00,Antigua and Barbuda,19,2,0
2020-04-09 00:00:00,2020-04-09 00:00:00,Antigua and Barbuda,19,2,0
2020-04-10 00:00:00,2020-04-10 00:00:00,Antigua and Barbuda,19,2,0
2020-04-11 00:00:00,2020-04-11 00:00:00,Antigua and Barbuda,21,2,0
2020-04-12 00:00:00,2020-04-12 00:00:00,Antigua and Barbuda,21,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,Antigua and Barbuda,23,2,0
2020-04-14 00:00:00,2020-04-14 00:00:00,Antigua and Barbuda,23,2,3
2020-04-15 00:00:00,2020-04-15 00:00:00,Antigua and Barbuda,23,2,3
2020-04-16 00:00:00,2020-04-16 00:00:00,Antigua and Barbuda,23,3,3
2020-04-17 00:00:00,2020-04-17 00:00:00,Antigua and Barbuda,23,3,3
2020-04-18 00:00:00,2020-04-18 00:00:00,Antigua and Barbuda,23,3,3
2020-04-19 00:00:00,2020-04-19 00:00:00,Antigua and Barbuda,23,3,3
2020-04-20 00:00:00,2020-04-20 00:00:00,Antigua and Barbuda,23,3,3
2020-01-22 00:00:00,2020-01-22 00:00:00,Argentina,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Argentina,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Argentina,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Argentina,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Argentina,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Argentina,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Argentina,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Argentina,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Argentina,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Argentina,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Argentina,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Argentina,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Argentina,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Argentina,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Argentina,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Argentina,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Argentina,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Argentina,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Argentina,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Argentina,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Argentina,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Argentina,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Argentina,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Argentina,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Argentina,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Argentina,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Argentina,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Argentina,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Argentina,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Argentina,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Argentina,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Argentina,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Argentina,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Argentina,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Argentina,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Argentina,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Argentina,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Argentina,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Argentina,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Argentina,0,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Argentina,0,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Argentina,1,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Argentina,1,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Argentina,1,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Argentina,2,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Argentina,8,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Argentina,12,1,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Argentina,12,1,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Argentina,17,1,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Argentina,19,1,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Argentina,19,1,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Argentina,31,2,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Argentina,34,2,1
2020-03-15 00:00:00,2020-03-15 00:00:00,Argentina,45,2,1
2020-03-16 00:00:00,2020-03-16 00:00:00,Argentina,56,2,1
2020-03-17 00:00:00,2020-03-17 00:00:00,Argentina,68,2,3
2020-03-18 00:00:00,2020-03-18 00:00:00,Argentina,79,2,3
2020-03-19 00:00:00,2020-03-19 00:00:00,Argentina,97,3,3
2020-03-20 00:00:00,2020-03-20 00:00:00,Argentina,128,3,3
2020-03-21 00:00:00,2020-03-21 00:00:00,Argentina,158,4,3
2020-03-22 00:00:00,2020-03-22 00:00:00,Argentina,266,4,3
2020-03-23 00:00:00,2020-03-23 00:00:00,Argentina,301,4,3
2020-03-24 00:00:00,2020-03-24 00:00:00,Argentina,387,6,52
2020-03-25 00:00:00,2020-03-25 00:00:00,Argentina,387,8,52
2020-03-26 00:00:00,2020-03-26 00:00:00,Argentina,502,9,63
2020-03-27 00:00:00,2020-03-27 00:00:00,Argentina,589,13,72
2020-03-28 00:00:00,2020-03-28 00:00:00,Argentina,690,18,72
2020-03-29 00:00:00,2020-03-29 00:00:00,Argentina,745,19,72
2020-03-30 00:00:00,2020-03-30 00:00:00,Argentina,820,23,228
2020-03-31 00:00:00,2020-03-31 00:00:00,Argentina,1054,27,240
2020-04-01 00:00:00,2020-04-01 00:00:00,Argentina,1054,28,248
2020-04-02 00:00:00,2020-04-02 00:00:00,Argentina,1133,36,256
2020-04-03 00:00:00,2020-04-03 00:00:00,Argentina,1265,39,266
2020-04-04 00:00:00,2020-04-04 00:00:00,Argentina,1451,43,279
2020-04-05 00:00:00,2020-04-05 00:00:00,Argentina,1451,44,280
2020-04-06 00:00:00,2020-04-06 00:00:00,Argentina,1554,48,325
2020-04-07 00:00:00,2020-04-07 00:00:00,Argentina,1628,56,338
2020-04-08 00:00:00,2020-04-08 00:00:00,Argentina,1715,63,358
2020-04-09 00:00:00,2020-04-09 00:00:00,Argentina,1795,72,365
2020-04-10 00:00:00,2020-04-10 00:00:00,Argentina,1975,82,375
2020-04-11 00:00:00,2020-04-11 00:00:00,Argentina,1975,83,440
2020-04-12 00:00:00,2020-04-12 00:00:00,Argentina,2142,90,468
2020-04-13 00:00:00,2020-04-13 00:00:00,Argentina,2208,97,515
2020-04-14 00:00:00,2020-04-14 00:00:00,Argentina,2277,102,559
2020-04-15 00:00:00,2020-04-15 00:00:00,Argentina,2443,111,596
2020-04-16 00:00:00,2020-04-16 00:00:00,Argentina,2571,115,631
2020-04-17 00:00:00,2020-04-17 00:00:00,Argentina,2669,123,666
2020-04-18 00:00:00,2020-04-18 00:00:00,Argentina,2758,129,685
2020-04-19 00:00:00,2020-04-19 00:00:00,Argentina,2839,132,709
2020-04-20 00:00:00,2020-04-20 00:00:00,Argentina,2941,134,709
2020-01-22 00:00:00,2020-01-22 00:00:00,Armenia,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Armenia,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Armenia,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Armenia,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Armenia,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Armenia,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Armenia,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Armenia,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Armenia,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Armenia,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Armenia,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Armenia,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Armenia,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Armenia,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Armenia,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Armenia,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Armenia,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Armenia,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Armenia,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Armenia,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Armenia,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Armenia,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Armenia,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Armenia,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Armenia,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Armenia,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Armenia,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Armenia,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Armenia,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Armenia,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Armenia,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Armenia,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Armenia,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Armenia,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Armenia,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Armenia,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Armenia,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Armenia,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Armenia,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Armenia,1,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Armenia,1,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Armenia,1,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Armenia,1,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Armenia,1,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Armenia,1,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Armenia,1,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Armenia,1,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Armenia,1,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Armenia,1,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Armenia,1,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Armenia,4,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Armenia,8,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Armenia,18,0,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Armenia,26,0,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Armenia,52,0,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Armenia,78,0,1
2020-03-18 00:00:00,2020-03-18 00:00:00,Armenia,84,0,1
2020-03-19 00:00:00,2020-03-19 00:00:00,Armenia,115,0,1
2020-03-20 00:00:00,2020-03-20 00:00:00,Armenia,136,0,1
2020-03-21 00:00:00,2020-03-21 00:00:00,Armenia,160,0,1
2020-03-22 00:00:00,2020-03-22 00:00:00,Armenia,194,0,2
2020-03-23 00:00:00,2020-03-23 00:00:00,Armenia,235,0,2
2020-03-24 00:00:00,2020-03-24 00:00:00,Armenia,249,0,14
2020-03-25 00:00:00,2020-03-25 00:00:00,Armenia,265,0,16
2020-03-26 00:00:00,2020-03-26 00:00:00,Armenia,290,1,18
2020-03-27 00:00:00,2020-03-27 00:00:00,Armenia,329,1,28
2020-03-28 00:00:00,2020-03-28 00:00:00,Armenia,407,1,30
2020-03-29 00:00:00,2020-03-29 00:00:00,Armenia,424,3,30
2020-03-30 00:00:00,2020-03-30 00:00:00,Armenia,482,3,30
2020-03-31 00:00:00,2020-03-31 00:00:00,Armenia,532,3,30
2020-04-01 00:00:00,2020-04-01 00:00:00,Armenia,571,4,31
2020-04-02 00:00:00,2020-04-02 00:00:00,Armenia,663,7,33
2020-04-03 00:00:00,2020-04-03 00:00:00,Armenia,736,7,43
2020-04-04 00:00:00,2020-04-04 00:00:00,Armenia,770,7,43
2020-04-05 00:00:00,2020-04-05 00:00:00,Armenia,822,7,57
2020-04-06 00:00:00,2020-04-06 00:00:00,Armenia,833,8,62
2020-04-07 00:00:00,2020-04-07 00:00:00,Armenia,853,8,87
2020-04-08 00:00:00,2020-04-08 00:00:00,Armenia,881,9,114
2020-04-09 00:00:00,2020-04-09 00:00:00,Armenia,921,10,138
2020-04-10 00:00:00,2020-04-10 00:00:00,Armenia,937,12,149
2020-04-11 00:00:00,2020-04-11 00:00:00,Armenia,967,13,173
2020-04-12 00:00:00,2020-04-12 00:00:00,Armenia,1013,13,197
2020-04-13 00:00:00,2020-04-13 00:00:00,Armenia,1039,14,211
2020-04-14 00:00:00,2020-04-14 00:00:00,Armenia,1067,16,265
2020-04-15 00:00:00,2020-04-15 00:00:00,Armenia,1111,17,297
2020-04-16 00:00:00,2020-04-16 00:00:00,Armenia,1159,18,358
2020-04-17 00:00:00,2020-04-17 00:00:00,Armenia,1201,19,402
2020-04-18 00:00:00,2020-04-18 00:00:00,Armenia,1248,20,523
2020-04-19 00:00:00,2020-04-19 00:00:00,Armenia,1291,20,545
2020-04-20 00:00:00,2020-04-20 00:00:00,Armenia,1339,22,580
2020-04-20 00:00:00,2020-04-20 00:00:00,Aruba,97,2,49
2020-01-22 00:00:00,2020-01-22 00:00:00,Australia,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Australia,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Australia,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Australia,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Australia,4,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Australia,5,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Australia,5,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Australia,6,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Australia,9,0,2
2020-01-31 00:00:00,2020-01-31 00:00:00,Australia,9,0,2
2020-02-01 00:00:00,2020-02-01 00:00:00,Australia,12,0,2
2020-02-02 00:00:00,2020-02-02 00:00:00,Australia,12,0,2
2020-02-03 00:00:00,2020-02-03 00:00:00,Australia,12,0,2
2020-02-04 00:00:00,2020-02-04 00:00:00,Australia,13,0,2
2020-02-05 00:00:00,2020-02-05 00:00:00,Australia,13,0,2
