DATA,DATA,ESTADO,CIDADE,CONFIRMADOS,FATAIS
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,MARITUBA,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,NOVO PROGRESSO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,OEIRAS DO PARÁ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,PARAUAPEBAS,11,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,QUATIPURU,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,SALINÓPOLIS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,SANTO ANTÔNIO DO TAUÁ,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,SÃO GERALDO DO ARAGUAIA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,TUCURUÍ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,,0,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,CAMETÁ,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,SANTARÉM,13,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,SÃO MIGUEL DO GUAMÁ,0,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PA,BELÉM,218,11
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,CAMPINA GRANDE,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,IGARACY,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,SANTA RITA,10,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,SAPÉ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,SERRA BRANCA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,SOUSA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,BAYEUX,4,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,JUNCO DO SERIDÓ,3,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,PATOS,4,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,JOÃO PESSOA,103,11
2020-04-13 00:00:00,2020-04-13 00:00:00,PB,CABEDELO,5,2
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,ABREU E LIMA,13,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,ALIANÇA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,ARAÇOIABA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,BELO JARDIM,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,BEZERROS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,BOM CONSELHO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CACHOEIRINHA,8,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CAPOEIRAS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CARPINA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CHÃ GRANDE,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,FERNANDO DE NORONHA,24,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,FREI MIGUELINHO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,GLÓRIA DO GOITÁ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,GRAVATÁ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,IPOJUCA,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,IPUBI,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,ITAPISSUMA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,JOÃO ALFREDO,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,MACHADOS,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,MORENO,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,PASSIRA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,PETROLINA,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,QUIPAPÁ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SALGUEIRO,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SANTA CRUZ DO CAPIBARIBE,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SÃO BENTO DO UNA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SÃO CAITANO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SERRA TALHADA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,TIMBAÚBA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,TORITAMA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,TRACUNHAÉM,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,ARCOVERDE,4,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,BOM JARDIM,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CARUARU,7,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CATENDE,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,GAMELEIRA,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,GARANHUNS,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,IGARASSU,3,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,INDEFINIDA,8,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,LAGOA DO CARRO,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,LAGOA DOS GATOS,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,LIMOEIRO,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,MACAPARANA,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,POMBOS,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SÃO JOSÉ DA COROA GRANDE,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SERTÂNIA,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,VITÓRIA DE SANTO ANTÃO,6,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,PALMARES,4,2
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,PAUDALHO,7,2
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,PAULISTA,67,2
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,GOIANA,5,3
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CAMARAGIBE,37,4
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,RECIFE,672,46
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,CABO DE SANTO AGOSTINHO,15,5
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,JABOATÃO DOS GUARARAPES,79,6
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,OLINDA,91,7
2020-04-13 00:00:00,2020-04-13 00:00:00,PE,SÃO LOURENÇO DA MATA,33,9
2020-04-13 00:00:00,2020-04-13 00:00:00,PI,CAMPO MAIOR,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PI,CARACOL,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PI,PIMENTEIRAS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PI,PARNAÍBA,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PI,PIRACURUCA,4,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PI,SÃO JOSÉ DO DIVINO,3,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PI,TERESINA,47,5
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,ALMIRANTE TAMANDARÉ,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,APUCARANA,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,ARARUNA,8,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,ARAUCÁRIA,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,ASSIS CHATEAUBRIAND,7,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,BALSA NOVA,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,BANDEIRANTES,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CAMBÉ,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CAMPINA GRANDE DO SUL,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CAMPO MAGRO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CASTRO,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CHOPINZINHO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,COLOMBO,8,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CONTENDA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CORNÉLIO PROCÓPIO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,FAXINAL,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,FAZENDA RIO GRANDE,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,FOZ DO IGUAÇU,30,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,FRANCISCO BELTRÃO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,GOIOERÊ,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,GUAÍRA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,GUARANIAÇU,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,GUARAPUAVA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,IBAITI,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,IBEMA,11,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,IVAIPORÃ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,JATAIZINHO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,LAPA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,LEÓPOLIS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MANDIRITUBA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MANOEL RIBAS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MARECHAL CÂNDIDO RONDON,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MARIÓPOLIS,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MARUMBI,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MATINHOS,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MEDIANEIRA,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PAIÇANDU,0,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PALMAS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PALMEIRA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PARANAVAÍ,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PATO BRANCO,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PEABIRU,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PINHAIS,13,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PINHÃO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PIRAQUARA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PONTA GROSSA,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,QUATRO BARRAS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,QUITANDINHA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,RIO BRANCO DO SUL,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,RIO NEGRO,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,ROLÂNDIA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,SANTA MÔNICA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,SÃO JOÃO DO IVAÍ,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,SÃO JOSÉ DOS PINHAIS,15,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,SÃO MANOEL DO PARANÁ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,SARANDI,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,SERTANEJA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,TELÊMACO BORBA,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,TERRA BOA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,TERRA RICA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,TOLEDO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,UMUARAMA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,UNIÃO DA VITÓRIA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,VERÊ,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,VITORINO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,ARAPONGAS,9,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CAMPINA DA LAGOA,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CAMPO LARGO,12,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CIANORTE,14,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,INDEFINIDA,12,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,IRETAMA,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,JUSSARA,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PRIMEIRO DE MAIO,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,QUATIGUÁ,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,SANTA FÉ,7,1
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CASCAVEL,60,2
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,PARANAGUÁ,6,2
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CAMPO MOURÃO,19,4
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,LONDRINA,72,4
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,MARINGÁ,29,5
2020-04-13 00:00:00,2020-04-13 00:00:00,PR,CURITIBA,299,6
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,ANGRA DOS REIS,8,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,ARARUAMA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,BARRA DO PIRAÍ,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,BARRA MANSA,12,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,BOM JARDIM,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,CABO FRIO,7,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,CAMPOS DOS GOYTACAZES,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,CANTAGALO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,CASIMIRO DE ABREU,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,GUAPIMIRIM,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,ITAPERUNA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,ITATIAIA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,JAPERI,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,NILÓPOLIS,20,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,NOVA FRIBURGO,16,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PARACAMBI,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PARAÍBA DO SUL,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PARATY,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PATY DO ALFERES,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PIRAÍ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PORCIÚNCULA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PORTO REAL,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,QUATIS,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,QUEIMADOS,11,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,RESENDE,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,RIO DAS FLORES,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SÃO FIDÉLIS,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SÃO FRANCISCO DE ITABAPOANA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SÃO JOÃO DA BARRA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SÃO PEDRO DA ALDEIA,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SAPUCAIA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SAQUAREMA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SEROPÉDICA,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SUMIDOURO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,TERESÓPOLIS,9,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,TRAJANO DE MORAES,0,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,TRÊS RIOS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,VALENÇA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,ARRAIAL DO CABO,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,BOM JESUS DO ITABAPOANA,3,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,CACHOEIRAS DE MACACU,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,MACAÉ,6,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,MAGÉ,20,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,MANGARATIBA,3,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,MESQUITA,30,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,MIGUEL PEREIRA,2,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,PETRÓPOLIS,28,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,TANGUÁ,4,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,RIO DE JANEIRO,2322,115
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,DUQUE DE CAXIAS,83,16
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,IGUABA GRANDE,4,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,ITAGUAÍ,5,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,RIO BONITO,5,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,RIO DAS OSTRAS,6,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SÃO JOÃO DE MERITI,36,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,BELFORD ROXO,47,3
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,ITABORAÍ,24,3
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,MARICÁ,22,3
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,SÃO GONÇALO,79,4
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,NOVA IGUAÇU,96,5
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,INDEFINIDA,11,6
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,VOLTA REDONDA,112,6
2020-04-13 00:00:00,2020-04-13 00:00:00,RJ,NITERÓI,124,7
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,ACARI,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,AÇU,11,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,AREIA BRANCA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,BAÍA FORMOSA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,CAICÓ,0,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,CANGUARETAMA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,CARAÚBAS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,CARNAUBAIS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,CEARÁ-MIRIM,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,CURRAIS NOVOS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,ENCANTO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,EXTREMOZ,5,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,INDEFINIDA,9,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,JANUÁRIO CICCO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,LUÍS GOMES,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,MACAÍBA,7,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,MONTE ALEGRE,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,NÍSIA FLORESTA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,PARNAMIRIM,41,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,PASSA E FICA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,PAU DOS FERROS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,SANTA CRUZ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,SANTO ANTÔNIO,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,SÃO JOSÉ DE MIPIBU,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,SÃO PEDRO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,TIBAU,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,APODI,5,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,CERRO CORÁ,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,LAGOA DE PEDRAS,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,SÃO GONÇALO DO AMARANTE,24,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,TAIPU,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,TENENTE ANANIAS,2,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,NATAL,159,5
2020-04-13 00:00:00,2020-04-13 00:00:00,RN,MOSSORÓ,79,6
2020-04-13 00:00:00,2020-04-13 00:00:00,RO,ARIQUEMES,7,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RO,JARU,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RO,JI-PARANÁ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RO,OURO PRETO DO OESTE,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RO,ROLIM DE MOURA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RO,VILHENA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RO,PORTO VELHO,27,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RR,BONFIM,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RR,CANTÁ,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RR,PACARAIMA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RR,ALTO ALEGRE,1,1
2020-04-13 00:00:00,2020-04-13 00:00:00,RR,BOA VISTA,104,2
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,AJURICABA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ALEGRETE,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ANTA GORDA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ARROIO DO SAL,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ARROIO DOS RATOS,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,BAGÉ,27,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,BENTO GONÇALVES,11,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,BOM RETIRO DO SUL,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CACHOEIRA DO SUL,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CACHOEIRINHA,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CAMAQUÃ,0,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CAMPO BOM,4,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CANGUÇU,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CAPÃO DA CANOA,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CAPÃO DO LEÃO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CARLOS BARBOSA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CAXIAS DO SUL,33,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CERRO GRANDE DO SUL,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CHARQUEADAS,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CIDREIRA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,CRUZEIRO DO SUL,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,DOIS IRMÃOS,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,DOM PEDRITO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ELDORADO DO SUL,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ENCANTADO,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ERECHIM,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ESPUMOSO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ESTÂNCIA VELHA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ESTEIO,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,ESTRELA,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,FARROUPILHA,6,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,GARIBALDI,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,GLORINHA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,GRAVATAÍ,13,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,GUAÍBA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,HARMONIA,3,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,IMBÉ,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,LAJEADO,18,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,MINAS DO LEÃO,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,MONTENEGRO,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,NOVA PALMA,1,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,OSÓRIO,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,RS,PARAÍ,2,0
